"","date","PM2.5","SRHUM","STEMP","T640_TEMP","PM2_5_933","PM10_933","SOX_933","NOX_933","Temp_933","Hum_933","PM2_5_950","PM10_950","SOX_950","NOX_950","Temp_950","Hum_950"
"1207",2023-08-25 12:06:00,10.90641,33.7715,40.75,30.79993,9,10,536.34,42.23,0,0,10,11,614.85,48.53,0,0
"1208",2023-08-25 12:05:00,10.95169,34.97528,40.58333,30.90956,12,13,539.57,42.01,0,0,10,11,586.17,50.43,0,0
"1209",2023-08-25 12:04:00,10.97647,36.01879,40.20833,31.00336,10,11,537.42,41.74,0,0,9,10,636.18,43.41,0,0
"1210",2023-08-25 12:03:00,11.051,36.34986,39.95833,30.95697,11,12,533.71,41.45,0,0,10,11,640.2,43.99,0,0
"1211",2023-08-25 12:02:00,11.11264,36.67981,39.75,31.00678,10,11,528.16,43.03,0,0,8,9,637.97,43.62,0,0
"1212",2023-08-25 12:01:00,11.21276,37.13767,39.58333,31.22712,10,11,527.53,42.88,0,0,10,11,643.93,42.65,0,0
"1213",2023-08-25 12:00:00,11.24588,37.13679,39.5,31.22015,11,12,525.48,43.39,0,0,10,11,641.25,42.57,0,0
"1214",2023-08-25 11:59:00,11.18513,36.84677,39.79167,30.80896,13,14,528.88,41.83,0,0,12,13,641.02,43.75,0,0
"1215",2023-08-25 11:58:00,11.11612,36.56015,40.125,30.4819,10,11,528.87,41.01,0,0,10,11,638.23,43.37,0,0
"1216",2023-08-25 11:57:00,11.08981,35.19567,40.54167,29.87146,11,12,534.22,40.98,0,0,10,11,639.51,44.25,0,0
"1217",2023-08-25 11:56:00,11.14787,34.99215,40.75,29.70483,12,13,535.11,41.65,0,0,11,12,639.78,43.54,0,0
"1218",2023-08-25 11:55:00,11.19471,35.03764,40.70833,29.42513,13,14,536.15,41.85,0,0,9,10,639.51,43.46,0,0
"1219",2023-08-25 11:54:00,11.24372,35.32758,40.45833,29.5536,13,14,537.46,42.86,0,0,10,11,639.29,43.44,0,0
"1220",2023-08-25 11:53:00,11.27071,35.4926,40.25,29.69184,13,14,537.19,42.45,0,0,11,12,640.37,44.08,0,0
"1221",2023-08-25 11:52:00,11.31983,34.82572,40.33333,29.43923,12,13,537.97,42.62,0,0,11,12,641.74,45.07,0,0
"1222",2023-08-25 11:51:00,11.39127,34.61764,40.5,29.16917,14,15,538.32,43.37,0,0,9,10,635.67,44.83,0,0
"1223",2023-08-25 11:50:00,11.5034,34.45024,40.54167,29.07932,14,15,537.17,43.08,0,0,7,7,631.38,44.12,0,0
"1224",2023-08-25 11:49:00,11.60099,34.36843,40.75,29.01514,16,18,532.69,42.72,0,0,7,7,625.72,44.66,0,0
"1225",2023-08-25 11:47:00,12.29034,34.20225,40.58333,28.97442,14,15,528.48,43.21,0,0,8,9,613.41,44.26,0,0
"1226",2023-08-25 11:46:00,12.64888,35.8253,40.29167,29.06293,14,15,526.25,43.77,0,0,7,7,614.63,44.03,0,0
"1227",2023-08-25 11:45:00,12.85447,35.99232,39.95833,28.88448,14,16,525.82,44.24,0,0,7,7,615.25,43.77,0,0
"1228",2023-08-25 11:44:00,12.99881,36.19891,39.75,28.80911,15,17,526.56,43.52,0,0,10,11,615.89,42.88,0,0
"1229",2023-08-25 11:43:00,13.16799,36.49093,39.54167,28.82293,17,19,526.33,41.18,0,0,10,11,625.2,42.82,0,0
"1230",2023-08-25 11:42:00,13.22415,36.69984,39.5,28.78412,15,17,525.55,41.4,0,0,10,12,620.09,42.53,0,0
"1231",2023-08-25 11:41:00,13.23262,36.53332,39.58333,28.62983,14,16,531.29,40.55,0,0,9,11,615.73,42.96,0,0
"1232",2023-08-25 11:40:00,13.16391,36.03863,39.91667,28.70195,15,17,531.42,40.28,0,0,8,9,616.52,43.21,0,0
"1233",2023-08-25 11:39:00,13.02612,35.25506,40.375,28.82726,18,20,536.53,38.54,0,0,8,9,617.95,43.21,0,0
"1234",2023-08-25 11:38:00,12.89501,35.09555,40.625,29.03459,1,0,497.61,0,0,0,9,10,623.66,42.87,0,0
"1235",2023-08-25 11:35:00,12.12648,34.846,40.75,28.95882,4,0,542.68,0,0,0,9,10,629.44,43.47,0,0
"1236",2023-08-25 11:33:00,11.68512,35.01048,40.66667,29.1132,14,15,484.18,44.13,0,0,12,13,623.6,43.75,0,0
"1237",2023-08-25 11:13:00,10.85306,35.18885,40.58333,28.91973,11,12,504.58,40.97,0,0,12,13,614.71,43.47,0,0
"1238",2023-08-25 11:12:00,10.86642,35.10227,40.5,28.85255,13,14,503.08,40.55,0,0,9,10,614.58,43.41,0,0
"1239",2023-08-25 11:11:00,10.90638,34.93962,40.58333,28.89025,13,14,505.73,39.52,0,0,10,11,614.18,44.84,0,0
"1240",2023-08-25 11:09:00,11.35749,34.56191,40.75,28.56885,10,11,506.88,39.65,0,0,12,13,624.42,44.13,0,0
"1241",2023-08-25 11:08:00,11.62464,34.10468,40.75,28.38957,12,13,502.45,39.57,0,0,12,13,617.32,44.1,0,0
"1242",2023-08-25 11:07:00,11.94466,34.60411,40.66667,28.49838,13,14,499.79,41.18,0,0,12,13,617.16,43.98,0,0
"1243",2023-08-25 11:06:00,12.12086,36.10346,40.375,28.53557,14,15,496.58,40.16,0,0,15,17,617.38,44.05,0,0
"1244",2023-08-25 11:05:00,12.22373,36.22895,40.125,28.23556,15,17,500.06,41.66,0,0,12,13,615.79,44.63,0,0
"1245",2023-08-25 11:04:00,12.29694,36.64341,40,28.1514,14,15,503.8,44.02,0,0,16,18,617.15,45.89,0,0
"1246",2023-08-25 11:03:00,12.35858,36.72615,39.91667,28.09136,16,18,496.79,47.43,0,0,17,19,615.32,44.99,0,0
"1247",2023-08-25 11:02:00,12.39467,36.68815,39.91667,28.23015,16,18,494.65,51.17,0,0,14,15,621.39,43.59,0,0
"1248",2023-08-25 11:01:00,12.37756,36.4811,40.16667,28.43612,15,17,497.78,294.41,0,0,14,15,617.68,42.99,0,0
"1249",2023-08-25 11:00:00,12.3375,35.78679,40.625,28.26348,14,15,495.3,375.94,0,0,14,15,623.35,43.16,0,0
"1250",2023-08-25 10:59:00,12.19313,34.91355,41.04167,28.17235,17,19,495.59,375.41,0,0,15,17,621.5,43.38,0,0
"1251",2023-08-25 10:34:00,11.28944,34.38142,41.5,28.60512,15,17,492.64,43.38,0,0,15,17,604.93,45.93,0,0
"1252",2023-08-25 10:31:00,11.51117,35.13184,40.91667,27.80721,16,18,491.43,42.64,0,0,16,18,604.07,45.14,0,0
"1253",2023-08-25 10:29:00,11.77654,34.92524,40.91667,27.68671,14,15,491.68,44.47,0,0,14,15,599.38,45.26,0,0
"1254",2023-08-25 10:28:00,12.06955,34.71706,41,27.75114,15,17,497.56,45.85,0,0,12,13,601.86,45.19,0,0
"1255",2023-08-25 10:27:00,12.4637,35.28951,41,27.99246,14,15,508.03,48.26,0,0,14,15,604.39,45.59,0,0
"1256",2023-08-25 10:26:00,13.04625,34.62478,41.04167,27.83056,15,17,522.71,49.08,0,0,16,18,603.56,45.31,0,0
"1257",2023-08-25 10:25:00,13.40392,34.37577,41.25,27.94973,16,18,482.55,44.22,0,0,16,18,604.95,44.52,0,0
"1258",2023-08-25 10:24:00,13.86141,34.79044,41.25,28.10058,16,18,482.96,45.09,0,0,16,18,607.45,43.02,0,0
"1259",2023-08-25 10:22:00,14.6563,36.03978,40.70833,27.94093,15,17,483.95,44.83,0,0,15,17,603,43.28,0,0
"1260",2023-08-25 10:21:00,15.08958,36.1212,40.45833,27.73925,16,18,482.95,43.91,0,0,15,17,602.54,45.41,0,0
"1261",2023-08-25 10:20:00,15.37881,36.57751,40.25,27.96834,17,19,480.13,43.64,0,0,16,18,598.5,45.95,0,0
"1262",2023-08-25 10:19:00,15.75869,36.95503,40.16667,28.06519,18,21,480.25,44.18,0,0,17,20,600.55,46.21,0,0
"1263",2023-08-25 10:18:00,15.82074,36.87119,40.08333,28.03134,21,23,481.29,44.2,0,0,16,18,600.54,46.25,0,0
"1264",2023-08-25 10:17:00,15.8238,36.53808,40.33333,28.06458,22,24,478.94,44.21,0,0,17,19,598.47,46.77,0,0
"1265",2023-08-25 10:16:00,15.67295,36.12632,40.58333,28.08317,20,22,475.6,44.67,0,0,17,19,590.65,45.77,0,0
"1266",2023-08-25 10:15:00,15.32532,35.507,40.83333,28.09252,18,20,474.49,45.6,0,0,17,19,597.81,45.07,0,0
"1267",2023-08-25 10:14:00,14.85364,35.05202,41,27.92921,19,21,471.05,44.99,0,0,16,18,594.18,46.72,0,0
"1268",2023-08-25 10:13:00,14.52726,34.84198,41,27.86039,17,19,475.27,44.17,0,0,14,15,589.95,48.19,0,0
"1269",2023-08-25 10:12:00,14.13253,35.13317,41,27.82736,22,25,474,43.76,0,0,13,14,591.24,47.21,0,0
"1270",2023-08-25 10:11:00,13.7676,34.80148,41,27.71739,20,22,471.19,45.16,0,0,17,19,584.03,47.36,0,0
"1271",2023-08-25 10:10:00,13.38023,35.0478,41.08333,27.82535,22,24,470.92,44.91,0,0,17,19,579.64,46.98,0,0
"1272",2023-08-25 10:09:00,12.87901,34.96553,41.125,27.82074,20,22,468.79,44.6,0,0,17,19,581.39,47.05,0,0
"1273",2023-08-25 10:08:00,12.36888,34.96671,41.20833,27.87054,23,26,468.25,44.4,0,0,11,12,580.36,48.42,0,0
"1274",2023-08-25 10:07:00,12.0242,34.88426,41.25,27.8893,20,22,466.37,44.35,0,0,16,18,592.07,48.82,0,0
"1275",2023-08-25 10:06:00,11.76908,35.25938,41,27.83274,15,17,466.52,44.69,0,0,15,17,601.39,48.43,0,0
"1276",2023-08-25 10:05:00,11.64852,35.0486,41,27.72054,15,17,462.73,45.42,0,0,13,14,606.69,49.54,0,0
"1277",2023-08-25 10:04:00,11.58154,34.799,41.20833,27.70222,15,17,469.61,45.85,0,0,12,13,618.95,51.43,0,0
"1278",2023-08-25 10:03:00,11.67229,34.88675,41.08333,27.65626,15,17,469.53,44.88,0,0,11,13,566.09,46.64,0,0
"1279",2023-08-25 10:02:00,11.80802,35.25417,41,27.55734,16,18,473.01,44.18,0,0,11,12,564.07,47.75,0,0
"1280",2023-08-25 10:01:00,11.96228,35.00644,41,27.31879,16,18,476.26,45.03,0,0,11,12,558.35,48.63,0,0
"1281",2023-08-25 10:00:00,11.97555,35.08815,40.91667,27.37401,15,17,477.31,45.19,0,0,12,13,562.39,47.68,0,0
"1282",2023-08-25 09:59:00,11.91996,35.95636,40.66667,27.49645,15,17,472.04,45.3,0,0,12,13,577.71,47.27,0,0
"1283",2023-08-25 09:58:00,11.95573,35.99895,40.5,27.20515,14,15,466.65,46.32,0,0,12,13,575.27,47.28,0,0
"1284",2023-08-25 09:57:00,11.97571,36.20535,40.25,27.06008,15,17,470.58,46.63,0,0,12,13,570.29,47.07,0,0
"1285",2023-08-25 09:56:00,12.01297,36.16487,40.25,27.06344,16,18,471.62,45.67,0,0,11,12,564.77,46.85,0,0
"1286",2023-08-25 09:55:00,12.06364,35.96282,40.375,26.99793,15,17,465.09,45.86,0,0,11,12,561.7,47.22,0,0
"1287",2023-08-25 09:54:00,12.16267,35.59219,40.625,26.98554,16,18,462.42,45.87,0,0,12,13,574.2,46.67,0,0
"1288",2023-08-25 09:53:00,12.14466,35.31061,40.75,26.94288,14,15,463.26,46.26,0,0,11,12,573.4,46.18,0,0
"1289",2023-08-25 09:52:00,12.0954,35.35567,40.75,26.84332,14,15,465.26,46.3,0,0,11,12,576.1,45.66,0,0
"1290",2023-08-25 09:51:00,12.03789,35.27265,40.75,26.81785,15,17,469.76,47.13,0,0,12,13,579.78,45.68,0,0
"1291",2023-08-25 09:50:00,11.96718,34.9386,40.75,26.72554,16,18,473.01,49.5,0,0,13,14,584.19,46.01,0,0
"1292",2023-08-25 09:48:00,12.17306,35.02503,40.75,26.80173,16,18,465.12,46.33,0,0,8,9,576.42,46.76,0,0
"1293",2023-08-25 09:47:00,12.17167,35.23183,40.75,26.7653,15,17,464.1,46.27,0,0,13,14,570.5,46.7,0,0
"1294",2023-08-25 09:46:00,12.28409,35.02203,40.75,26.75764,16,18,465.45,45.95,0,0,11,12,561.59,48.24,0,0
"1295",2023-08-25 09:45:00,12.28361,34.8176,41,26.72018,16,18,468.68,44.41,0,0,12,13,553.55,47.9,0,0
"1296",2023-08-25 09:44:00,12.3118,34.81441,41,26.85719,14,15,465.89,44.44,0,0,10,11,561.45,47.67,0,0
"1297",2023-08-25 09:43:00,12.32256,34.98106,40.95833,26.869,14,15,460.18,45.05,0,0,12,13,546.78,48.25,0,0
"1298",2023-08-25 09:42:00,12.41747,35.22774,40.75,26.79614,13,14,462.12,44.79,0,0,14,15,559.38,46.95,0,0
"1299",2023-08-25 09:41:00,12.49843,34.97719,40.83333,26.67983,15,17,465.21,44.66,0,0,13,14,557.83,47.59,0,0
"1300",2023-08-25 09:40:00,12.66493,34.68965,41,26.627,17,19,464.64,44.67,0,0,11,12,552.91,49.32,0,0
"1301",2023-08-25 09:39:00,12.87391,35.22985,40.83333,26.78687,14,15,461.35,45.35,0,0,8,9,556.66,49.63,0,0
"1302",2023-08-25 09:38:00,13.20171,34.85688,41,26.61598,15,17,462.94,44.85,0,0,13,14,564,48.33,0,0
"1303",2023-08-25 09:37:00,13.62035,35.10387,40.75,26.56635,14,15,465.77,44.66,0,0,13,14,557.84,48.11,0,0
"1304",2023-08-25 09:36:00,14.32597,35.18964,40.75,26.5099,17,19,468.02,44.87,0,0,13,14,567.56,48.25,0,0
"1305",2023-08-25 09:35:00,14.94077,35.10644,40.75,26.50401,17,19,465.8,45.58,0,0,13,14,576.63,48.3,0,0
"1306",2023-08-25 09:34:00,16.14243,34.98099,40.91667,26.56334,16,18,465.71,45.06,0,0,13,14,573.04,48.75,0,0
"1307",2023-08-25 09:33:00,17.54444,35.02611,40.75,26.60152,16,18,465.02,46.04,0,0,13,14,571.73,48.49,0,0
"1308",2023-08-25 09:32:00,18.7919,35.27327,40.75,26.53262,17,19,464.93,46.61,0,0,11,12,567.46,48.98,0,0
"1309",2023-08-25 09:31:00,19.71999,35.0228,40.83333,26.40828,17,19,465.31,47.29,0,0,13,14,552.61,48.27,0,0
"1310",2023-08-25 09:30:00,20.45122,34.85702,41,26.40117,17,19,457.32,47.13,0,0,13,14,540.94,46.77,0,0
"1311",2023-08-25 09:29:00,21.20184,34.73093,41,26.27885,19,21,453.45,46.22,0,0,12,13,518.98,45.69,0,0
"1312",2023-08-25 09:28:00,22.01018,35.22855,40.79167,26.325,18,20,454.21,46.06,0,0,16,18,567.76,48.09,0,0
"1313",2023-08-25 09:27:00,22.50006,35.22751,40.75,26.32466,21,23,461.07,47.06,0,0,17,19,554.95,48.92,0,0
"1314",2023-08-25 09:26:00,22.94074,34.98115,40.83333,26.33531,26,29,461.68,46.46,0,0,15,17,565.1,48.7,0,0
"1315",2023-08-25 09:25:00,23.37691,34.64775,41,26.32956,23,26,458.34,46.42,0,0,17,19,558.11,48.37,0,0
"1316",2023-08-25 09:24:00,23.66515,34.52303,41,26.35222,26,29,451.31,45.99,0,0,20,22,555.3,48.16,0,0
"1317",2023-08-25 09:23:00,23.48544,35.02085,41,26.36047,31,36,454.44,45.85,0,0,28,31,545.93,47.61,0,0
"1318",2023-08-25 09:22:00,22.89863,35.23035,40.91667,26.3091,37,42,459.71,45.16,0,0,33,37,543.25,46.7,0,0
"1319",2023-08-25 09:21:00,22.05653,35.19056,40.875,26.22683,41,48,459.85,45.03,0,0,33,37,543.99,47.38,0,0
"1320",2023-08-25 09:20:00,21.56776,34.77452,41,26.20906,31,36,462.87,44.76,0,0,24,27,544.82,47.84,0,0
"1321",2023-08-25 09:19:00,21.30124,34.52396,41.25,26.18481,28,31,458.41,44.91,0,0,22,24,554.72,48.1,0,0
"1322",2023-08-25 09:18:00,21.18876,34.65292,41.25,26.208,24,27,454.32,45.69,0,0,22,25,556.95,47.26,0,0
"1323",2023-08-25 09:17:00,20.75531,35.23113,41.04167,26.31027,35,40,455.93,46.45,0,0,24,27,561.94,47.42,0,0
"1324",2023-08-25 09:15:00,20.65063,34.77372,41.25,26.24093,30,34,460.81,45.56,0,0,26,29,556.76,47.16,0,0
"1325",2023-08-25 09:13:00,19.8829,35.48118,41,26.19913,34,38,461.36,45.51,0,0,25,28,547.66,47.84,0,0
"1326",2023-08-25 09:12:00,19.64139,35.89457,40.66667,26.09267,31,35,453.03,46.54,0,0,24,27,548.01,47.38,0,0
"1327",2023-08-25 09:11:00,19.36894,36.23196,40.5,26.05469,27,30,454.24,46.3,0,0,25,28,543.94,46.66,0,0
"1328",2023-08-25 09:10:00,18.98025,36.47779,40.25,25.92299,33,37,456.28,46.48,0,0,25,28,549.25,46.93,0,0
"1329",2023-08-25 09:09:00,18.87803,36.60419,40.25,25.96279,27,30,457.61,46.53,0,0,22,24,555.16,47.2,0,0
"1330",2023-08-25 09:08:00,18.70144,36.77045,40.04167,26.038,28,31,455.63,46.9,0,0,21,23,554.08,47.95,0,0
"1331",2023-08-25 09:07:00,18.61217,36.56324,40.29167,25.96311,29,32,450.49,46.59,0,0,20,22,573.42,48.03,0,0
"1332",2023-08-25 09:06:00,18.39494,35.90116,40.58333,25.95142,28,32,446.7,47.07,0,0,20,22,570,48.62,0,0
"1333",2023-08-25 09:05:00,18.06838,35.61329,40.83333,25.93248,30,34,450.25,46.47,0,0,21,23,562.84,49.67,0,0
"1334",2023-08-25 09:04:00,17.63121,34.99773,41.125,26.04631,27,30,449.91,47,0,0,20,22,549.65,50.24,0,0
"1335",2023-08-25 09:03:00,17.59309,34.8748,41.25,26.08259,25,28,448.7,46.69,0,0,24,27,542.55,51.1,0,0
"1336",2023-08-25 09:02:00,17.47096,35.08014,41.125,26.0618,22,24,445.9,48.46,0,0,19,21,555.97,48.78,0,0
"1337",2023-08-25 09:01:00,17.42246,35.16093,41,26.03757,22,24,447.35,48.98,0,0,21,23,548,48.02,0,0
"1338",2023-08-25 09:00:00,17.45304,34.95723,41.125,26.04075,24,27,451.9,46.79,0,0,19,21,551.5,47.83,0,0
"1339",2023-08-25 08:59:00,17.52868,35.03785,41.20833,26.04329,24,27,450.51,45.58,0,0,17,19,558.35,46.84,0,0
"1340",2023-08-25 08:58:00,17.56047,34.99935,41.25,25.96897,22,24,451.52,45.9,0,0,18,20,554.56,44.9,0,0
"1341",2023-08-25 08:57:00,17.67142,34.9977,41.125,25.91712,23,26,451.07,46.69,0,0,18,20,554.12,45.17,0,0
"1342",2023-08-25 08:56:00,17.82821,35.28614,41,25.96389,23,26,449.74,46.21,0,0,19,21,562.62,44.89,0,0
"1343",2023-08-25 08:55:00,17.83616,34.99925,41,25.95917,23,26,448.2,46.05,0,0,20,22,574.88,41.99,0,0
"1344",2023-08-25 08:54:00,17.96707,34.83249,41.125,26.00639,24,27,451.39,46.37,0,0,19,21,586.58,39.5,0,0
"1345",2023-08-25 08:53:00,18.24136,35.03545,41.25,26.10941,20,22,449.56,46.58,0,0,18,20,539.98,49.15,0,0
"1346",2023-08-25 08:52:00,18.18372,35.11642,41.25,26.09958,25,28,451.4,46.29,0,0,19,21,550.27,48.88,0,0
"1347",2023-08-25 08:51:00,17.97853,34.78621,41.33333,25.94151,21,23,450.37,46.09,0,0,19,21,544.15,48.41,0,0
"1348",2023-08-25 08:49:00,17.93728,35.07387,41.25,25.8254,24,27,448.78,45.07,0,0,18,20,555.73,47.66,0,0
"1349",2023-08-25 08:48:00,17.80889,35.24106,41,25.78164,22,24,446.49,45.11,0,0,18,20,544.35,48.7,0,0
"1350",2023-08-25 08:47:00,17.69456,35.15652,41,25.69445,23,26,445.74,44.69,0,0,20,22,535.12,49.15,0,0
"1351",2023-08-25 08:46:00,17.69312,34.82586,41.25,25.71971,23,26,448.27,45.82,0,0,19,21,522.71,50.22,0,0
"1352",2023-08-25 08:45:00,17.59547,34.74147,41.25,25.85367,22,24,449.71,46.11,0,0,17,19,528.96,49.81,0,0
"1353",2023-08-25 08:44:00,17.42869,34.9517,41.20833,25.82143,25,28,455.04,46.58,0,0,21,23,549.23,49.1,0,0
"1354",2023-08-25 08:43:00,17.3879,35.24263,41,25.67616,26,29,454.28,46.35,0,0,20,22,550.08,49.83,0,0
"1355",2023-08-25 08:42:00,17.17221,34.99431,41.125,25.67769,26,29,450.34,46.03,0,0,21,23,557,49.5,0,0
"1356",2023-08-25 08:41:00,17.22135,34.91315,41.25,25.7116,21,24,444.68,45.6,0,0,18,21,551.41,49.49,0,0
"1357",2023-08-25 08:40:00,17.35019,35.07897,41.08333,25.68612,20,22,442.04,45.72,0,0,16,18,552.92,49.49,0,0
"1358",2023-08-25 08:39:00,17.55028,35.16225,41,25.55826,23,26,436.15,46.94,0,0,17,19,550.42,49.02,0,0
"1359",2023-08-25 08:38:00,17.73177,34.95785,41,25.4707,22,24,432.6,47.98,0,0,17,19,552.94,49.32,0,0
"1360",2023-08-25 08:37:00,18.06573,35.16382,41,25.46092,21,23,428.67,48.93,0,0,19,21,556.69,49.6,0,0
"1361",2023-08-25 08:35:00,18.81583,34.6661,41.16667,25.41995,22,25,446.9,46.62,0,0,18,20,560.35,49.35,0,0
"1362",2023-08-25 08:34:00,19.29524,34.66651,41.25,25.54953,24,27,445.08,46.74,0,0,18,20,555.67,48.38,0,0
"1363",2023-08-25 08:33:00,19.92121,35.07722,41.04167,25.54477,22,24,442.96,46.41,0,0,17,19,550.67,47.73,0,0
"1364",2023-08-25 08:32:00,20.61383,35.16186,41,25.51454,23,26,439.52,47.12,0,0,17,19,554.11,47.69,0,0
"1365",2023-08-25 08:31:00,21.28097,35.07825,41,25.52649,24,27,443.17,47.4,0,0,18,20,554.41,49.21,0,0
"1366",2023-08-25 08:30:00,22.11442,35.08025,41,25.56182,26,29,444.92,46.91,0,0,19,21,555.77,49.87,0,0
"1367",2023-08-25 08:29:00,22.85945,34.78962,41.25,25.48602,23,26,444.44,47.17,0,0,19,21,551.11,50.19,0,0
"1368",2023-08-25 08:27:00,23.70085,35.08334,41,25.49881,25,28,445.45,47.03,0,0,21,23,550.33,48.81,0,0
"1369",2023-08-25 08:26:00,23.67677,35.12304,41,25.47919,26,29,445.48,47.45,0,0,22,24,544.75,49.42,0,0
"1370",2023-08-25 08:24:00,23.30692,34.62423,41.25,25.49625,29,32,445.56,46.76,0,0,24,27,553.54,49.24,0,0
"1371",2023-08-25 08:23:00,23.01221,34.66606,41.25,25.49353,34,38,441.22,46.94,0,0,27,30,560.71,49.66,0,0
"1372",2023-08-25 08:21:00,22.01275,35.20604,41,25.47428,38,43,442.59,48.05,0,0,29,33,574.75,47.82,0,0
"1373",2023-08-25 08:20:00,21.46239,35.04028,41.04167,25.41926,37,41,441.28,46.84,0,0,30,34,584.19,48.82,0,0
"1374",2023-08-25 08:19:00,20.70861,34.87459,41.25,25.40278,38,43,441.81,46.31,0,0,32,36,592.08,49.79,0,0
"1375",2023-08-25 08:18:00,20.12005,35.08296,41.04167,25.45197,41,47,440.57,47.08,0,0,33,37,560.13,48.65,0,0
"1376",2023-08-25 08:16:00,18.83879,34.83288,41.25,25.47142,37,41,441.68,48.48,0,0,26,29,564.27,49.18,0,0
"1377",2023-08-25 08:15:00,18.72586,34.79348,41.25,25.38849,34,38,444.2,47.62,0,0,25,28,552.12,49.73,0,0
"1378",2023-08-25 08:14:00,18.64238,35.03749,41.16667,25.4382,33,37,444.46,47.08,0,0,23,26,544.52,49.54,0,0
"1379",2023-08-25 08:13:00,18.60757,35.24321,41,25.41175,27,30,442.31,46.27,0,0,24,27,539.56,49.29,0,0
"1380",2023-08-25 08:12:00,18.59112,35.16138,41,25.30287,28,31,442.93,44.72,0,0,24,27,557.94,48.11,0,0
"1381",2023-08-25 08:11:00,18.56709,34.8744,41,25.33636,29,32,443.53,45.33,0,0,20,23,542.7,47.37,0,0
"1382",2023-08-25 08:10:00,18.61241,34.87378,41.16667,25.36377,22,24,439.31,46.9,0,0,19,21,539.15,47.89,0,0
"1383",2023-08-25 08:08:00,18.70756,35.20421,41,25.3529,25,28,436.08,47.26,0,0,23,26,525.3,49.17,0,0
"1384",2023-08-25 08:07:00,18.81527,34.75026,41,25.32811,25,28,435.66,47.35,0,0,19,21,530.62,49.4,0,0
"1385",2023-08-25 08:06:00,18.94193,34.99942,41,25.36299,27,30,434.93,47.99,0,0,22,24,535.7,48.78,0,0
"1386",2023-08-25 08:05:00,19.01608,35.16217,41,25.3407,27,30,435.98,48.26,0,0,23,26,540.72,47.76,0,0
"1387",2023-08-25 08:04:00,19.0775,34.83136,41.16667,25.3307,27,30,437.4,48.77,0,0,24,27,540.72,49.71,0,0
"1388",2023-08-25 08:02:00,19.74734,35.2027,41,25.29491,26,30,441.3,51,0,0,18,20,545.06,48.94,0,0
"1389",2023-08-25 08:01:00,20.0371,35.12066,41,25.28423,25,28,437.22,54.65,0,0,21,23,543.99,49.69,0,0
"1390",2023-08-25 08:00:00,20.49739,34.82848,41.125,25.27338,27,30,442.87,47.34,0,0,21,23,532.8,50.45,0,0
"1391",2023-08-25 07:59:00,20.71402,35.03649,41.08333,25.32586,25,28,440.64,48.22,0,0,24,28,526.21,49.98,0,0
"1392",2023-08-25 07:58:00,20.9741,35.19804,41,25.27509,25,28,444.74,48.28,0,0,25,28,544.63,46.95,0,0
"1393",2023-08-25 07:57:00,21.27142,35.23975,41,25.24125,27,30,444.93,48.31,0,0,24,27,551.21,45.71,0,0
"1394",2023-08-25 07:55:00,21.97923,34.53127,41.25,25.16733,27,31,444.5,47.68,0,0,24,27,538.75,45.71,0,0
"1395",2023-08-25 07:54:00,22.2438,34.23648,41.5,25.21749,32,37,436.57,48.12,0,0,22,25,538.52,46.83,0,0
"1396",2023-08-25 07:52:00,22.70615,34.61472,41.45833,25.47169,32,36,438.83,47.24,0,0,30,34,517.44,49.29,0,0
"1397",2023-08-25 07:51:00,22.9624,35.23629,41.20833,25.41195,34,38,435.75,47.06,0,0,25,28,525.01,48.33,0,0
"1398",2023-08-25 07:50:00,23.09539,35.40306,41,25.32506,32,36,433.46,47.09,0,0,27,30,536.99,47.37,0,0
"1399",2023-08-25 07:49:00,23.33734,35.23409,41,25.31618,36,40,429.87,46.57,0,0,23,26,544.28,47.46,0,0
"1400",2023-08-25 07:48:00,23.85335,34.98414,41.16667,25.32001,29,33,433.44,47.51,0,0,26,29,540.17,47.97,0,0
"1401",2023-08-25 07:46:00,24.66936,35.14988,41.125,25.3546,37,41,433.47,47.46,0,0,27,31,532.1,48.25,0,0
"1402",2023-08-25 07:45:00,24.8195,34.98397,41.25,25.35195,34,38,434.76,47.14,0,0,26,29,522.97,48.92,0,0
"1403",2023-08-25 07:44:00,25.0582,35.19166,41.04167,25.32069,31,35,437.54,46.9,0,0,24,27,504.18,50.7,0,0
"1404",2023-08-25 07:43:00,25.32911,35.1078,41,25.18847,38,43,438.04,46.39,0,0,27,30,530.44,49.73,0,0
"1405",2023-08-25 07:42:00,25.55653,35.02347,41.20833,25.24546,34,38,435.12,46.06,0,0,32,36,527.82,48.78,0,0
"1406",2023-08-25 07:41:00,25.65893,34.64861,41.33333,25.19153,34,38,437.81,46.79,0,0,29,32,541.25,48.16,0,0
"1407",2023-08-25 07:40:00,25.6967,34.48055,41.5,25.22988,34,38,438.68,46.7,0,0,27,30,533.47,48.54,0,0
"1408",2023-08-25 07:39:00,25.85559,34.93635,41.29167,25.27823,32,36,438.06,47.56,0,0,29,32,532.46,49.35,0,0
"1409",2023-08-25 07:38:00,25.96043,35.4375,41.04167,25.17756,36,40,440.66,47.56,0,0,32,36,525.75,48.37,0,0
"1410",2023-08-25 07:37:00,25.74738,35.35263,41,25.22603,38,43,440.65,46.78,0,0,31,35,539.58,46.5,0,0
"1411",2023-08-25 07:36:00,25.53501,34.97879,41.25,25.17357,37,41,436.85,47.74,0,0,34,38,550.83,45.77,0,0
